school_code,case_number,report_datetime,occurred_datetime,location,latitude,longitude,description,disposition,narrative
002554,26000542,2026-02-19T23:24:00.000000Z,2026-02-19T23:24:00.000000Z,"1400 R St (UNL SUPPORT FACILITY (office, service))",40.8201966,-96.7004763,TRESPASSING,Closed - Non-Criminal Case,
002554,26000556,2026-02-20T19:32:00.000000Z,2026-02-20T19:32:00.000000Z,"ANTELOPE VALLEY PARKWAY & MILITARY RD (STREET), Omaha",41.2565369,-95.9345034,NARCOTICS - POSSESSION,Closed - Cleared By Arrest-Adult,
002554,26000555,2026-02-20T20:25:00.000000Z,2026-02-20T20:25:00.000000Z,"1880 Transformation Dr (UNL SUPPORT FACILITY (office, service))",40.8328641,-96.6972345,SEX OFFENSE - INDECENT EXPOSURE,Closed - Inactive,02/20/2026 20:25
002554,26000557,2026-02-20T20:32:00.000000Z,2026-02-20T19:30:00.000000Z,"1880 Transformation Dr (UNL SUPPORT FACILITY (office, service))",40.8328641,-96.6972345,ALCOHOL - MINOR IN POSSESSION,Closed - Cleared By Arrest-Adult,02/20/2026 20:32
002554,26000559,2026-02-20T21:48:00.000000Z,2026-02-20T21:48:00.000000Z,"841 N 14th St (UNL SUPPORT FACILITY (office, service))",40.8216138,-96.7024329,ALCOHOL - USING FALSE I.D.,Closed - Non-Criminal Case,
002554,26000561,2026-02-20T23:10:00.000000Z,2026-02-20T23:10:00.000000Z,"1130 N 14th St (UNL RESIDENCE HALL), Omaha",41.2702157,-95.9347456,ALCOHOL - MINOR IN POSSESSION,Closed - Non-Criminal Case,
002554,26000563,2026-02-21T02:13:00.000000Z,2026-02-21T02:13:00.000000Z,"ANTELOPE VALLEY PARKWAY & Q ST (STREET), Omaha",41.2565369,-95.9345034,TRAFFIC - SUSPENDED DRIVER,Closed - Cleared By Arrest-Adult,
002554,26000566,2026-02-21T10:21:00.000000Z,2026-02-20T08:00:00.000000Z,"1150 N 14th St (UNL RESIDENCE HALL), Omaha",41.2703348,-95.9347196,VANDALISM - BY GRAFFITI,Open,02/21/2026 10:21
002554,26000574,2026-02-21T22:25:00.000000Z,2026-02-21T22:25:00.000000Z,"N 17TH ST & P ST (STREET), Omaha",41.2069189,-95.9380461,TRAFFIC - SUSPENDED DRIVER,Closed - Cleared By Arrest-Adult,
002554,26000575,2026-02-21T23:06:00.000000Z,2026-02-21T23:06:00.000000Z,"ANTELOPE VALLEY PARKWAY & N 17TH ST (STREET), Omaha",41.2565369,-95.9345034,TRAFFIC - SUSPENDED DRIVER,Closed - Cleared By Arrest-Adult,
002554,26000582,2026-02-23T09:20:00.000000Z,2025-12-15T08:00:00.000000Z,"300 N 17th St (UNL SUPPORT FACILITY (office, service))",40.8163668,-96.6960007,FRAUD - CON GAMES/DECEPTION/FALSE PRET - INTERNET,Open,02/22/2026 17:00
002554,26000599,2026-02-24T17:25:00.000000Z,2026-02-23T09:05:00.000000Z,"1830 Vine St (GOV'T PARKING GARAGE (UNL)), Omaha",40.8217063,-96.6944932,ACCIDENTS - P.D. H&R NOT REPORTABLE,Closed - Non-Criminal Case,02/23/2026 16:40
002554,26000604,2026-02-25T08:34:00.000000Z,2026-02-23T08:20:00.000000Z,"745 N. 14th ST (GOV'T PARKING LOT (UNL)), Omaha",41.2669299,-95.9341919,ACCIDENTS - P.D. H&R NOT REPORTABLE,Closed - Non-Criminal Case,02/23/2026 16:20
002554,26000606,2026-02-25T12:40:00.000000Z,2026-01-25T13:25:00.000000Z,"1619 R St (OFF CAMPUS/GREEK HOUSING), Omaha",41.2045389,-95.9516304,SUSPICIOUS PERSON,Open,02/25/2026 12:40
002554,26000607,2026-02-25T14:57:00.000000Z,2026-02-19T10:40:00.000000Z,"1111 N 14th St (GOV'T PARKING GARAGE (UNL)), Omaha",41.2703682,-95.9340833,ACCIDENTS - P.D. H&R NOT REPORTABLE,Open,02/25/2026 14:57
002554,26000609,2026-02-25T22:52:00.000000Z,2025-12-01T05:28:00.000000Z,"451 N 12th St (GOV'T PARKING LOT (UNL)), Omaha",41.2631738,-95.9311277,VANDALISM - BY GRAFFITI,Open,
002554,26000611,2026-02-25T23:51:00.000000Z,2026-02-25T23:51:00.000000Z,"433 N 19th St (UNL RESIDENCE HALL), Omaha",41.2630434,-95.9411215,ALCOHOL - MINOR IN POSSESSION,Closed - Non-Criminal Case,
002554,26000616,2026-02-26T14:52:00.000000Z,2026-02-26T14:52:00.000000Z,"1300 R St (UNL SUPPORT FACILITY (office, service))",40.8186576,-96.7024524,VANDALISM - BY GRAFFITI,Closed - Non-Criminal Case,
002554,26000620,2026-02-26T19:26:00.000000Z,2026-02-26T19:20:00.000000Z,"1880 Transformation Dr (SPORT FACILITIES), Omaha",40.8328641,-96.6972345,ALCOHOL - MINOR IN POSSESSION,Closed - Cleared By Arrest-Adult,02/26/2026 19:26
002554,26000621,2026-02-26T19:56:00.000000Z,2026-02-26T19:56:00.000000Z,"1880 Transformation Dr (UNL SUPPORT FACILITY (office, service))",40.8328641,-96.6972345,ALCOHOL - MINOR IN POSSESSION,Closed - Non-Criminal Case,
002554,26000624,2026-02-26T20:13:00.000000Z,2026-02-26T20:00:00.000000Z,"1880 Transformation Dr (SPORT FACILITIES), Omaha",40.8328641,-96.6972345,ALCOHOL - MINOR IN POSSESSION,Closed - Non-Criminal Case,02/26/2026 20:13
002554,26000625,2026-02-26T21:52:00.000000Z,2026-02-26T21:52:00.000000Z,"880 N 17th St (UNL RESIDENCE HALL), Omaha",41.2677606,-95.9384013,ALCOHOL - MINOR IN POSSESSION,Closed - Non-Criminal Case,
002554,26000626,2026-02-26T22:45:00.000000Z,2026-02-26T22:31:00.000000Z,"841 N 14th St (UNL SUPPORT FACILITY (office, service))",40.8216138,-96.7024329,ASSAULT - NON DOMESTIC,Closed - Non-Criminal Case,
002554,26000628,2026-02-26T23:38:00.000000Z,2026-02-26T23:38:00.000000Z,"N 23RD ST & W ST (STREET), Omaha",41.2002361,-95.9454283,TRAFFIC - SUSPENDED DRIVER,Closed - Cleared By Arrest-Adult,
002554,26000633,2026-02-27T07:30:00.000000Z,2026-02-27T07:30:00.000000Z,"600 N 15th St (UNL SUPPORT FACILITY (office, service))",40.8190329,-96.6994833,ASSAULT - NON DOMESTIC,Open,
002554,26000630,2026-02-27T09:20:00.000000Z,2025-08-02T16:00:00.000000Z,"1111 Salt Creek Rdwy (INTERNET/CYBERSPACE), Omaha",41.2565369,-95.9345034,TELEPHONE - OTHER,Open,
002554,26000640,2026-02-27T23:29:00.000000Z,2026-02-26T17:50:00.000000Z,"841 N 14th St (UNL SUPPORT FACILITY (office, service))",40.8216138,-96.7024329,LARCENY - FROM BUILDING,Open,02/26/2026 20:00
