school_code,case_number,report_datetime,occurred_datetime,location,latitude,longitude,description,disposition,narrative
003329,2026-00002081,2026-02-16T02:00:00.000000Z,2026-02-16T02:00:00.000000Z,"UNIVERSITY SUPPORT BLDG I, University Park",40.8147955,-77.8653126,Employee reported suspicious person,Closed,End occurred: 02/16/2026 08:30 AM HEALTH AND SAFETY SUSPICIOUS ACTIVITY DEPARTMENT INFO
003329,PSHI-2026-02-I-133891,2026-02-16T00:20:00.000000Z,2026-02-16T23:58:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted LE with access to patient.,Closed,Law Enforcement Assist
003329,26AB00070,2026-02-15T23:50:00.000000Z,2026-02-15T23:50:00.000000Z,"LIONS GATE AT PENN STATE ABINGTON, University Park",40.8147955,-77.8653126,Visitor requested assistance in locating a student,Closed,End occurred: 02/16/2026 01:00 AM RFA ATTEMPT TO LOCATE HEALTH AND SAFETY
003329,2026-00002067,2026-02-15T21:31:00.000000Z,2026-02-15T21:27:00.000000Z,"WHITE BLDG, University Park",40.79905,-77.858991,Assisted an outside law enforcement agency with an investigation,Closed,End occurred: 02/15/2026 10:30 PM ASSIST OTHER LE AGENCY no UCR
003329,2026-00002066,2026-02-15T21:07:00.000000Z,2026-02-15T21:07:00.000000Z,"HASTINGS HALL, University Park",40.8075821,-77.8626087,Student reported suspicious activity,Closed,End occurred: 02/15/2026 09:33 PM SUSPICIOUS ACTIVITY
003329,26AB00069,2026-02-15T20:24:00.000000Z,2026-02-15T20:24:00.000000Z,"LIONS GATE AT PENN STATE ABINGTON, University Park",40.8147955,-77.8653126,Employee reported a /fire alarm activation,Closed,End occurred: 02/15/2026 08:30 PM ALARMS
003329,2026-00002065,2026-02-15T20:20:00.000000Z,2026-02-15T20:20:00.000000Z,"WARING HALL, University Park",40.7957577,-77.8673964,Assisted a student with a personal matter,Closed,RFA OTHER
003329,26ER00049,2026-02-15T20:15:00.000000Z,2026-02-15T20:15:00.000000Z,"VARIOUS ON-CAMPUS BUILDINGS AND RESIDENCE HALLS, University Park",40.8147955,-77.8653126,Employee reported a fire alarm activation,Closed,End occurred: 02/15/2026 09:12 PM ALARMS
003329,2026-00002059,2026-02-15T19:24:00.000000Z,2026-02-15T19:24:00.000000Z,"PENNSYLVANIA AVE, University Park",40.6061492,-79.5792031,Assisted an outside law enforcement agency with an investigation,Closed,End occurred: 02/15/2026 07:26 PM ASSIST OTHER LE AGENCY no UCR
003329,PSHI-2026-02-I-133881,2026-02-15T19:12:00.000000Z,2026-02-15T18:21:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital > HMC - Main Hospital, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Stand By
003329,26AL00075,2026-02-15T19:08:00.000000Z,2026-02-15T19:00:00.000000Z,"SPRUCE HALL, University Park",40.8147955,-77.8653126,Student reported being physically assaulted by a known person,Open,"End occurred: 02/15/2026 07:08 PM SIMPLE/OTHER ASSAULT, NOT AGG SIMPLE/OTHER ASSAULT, NOT AGG"
003329,2026-00002055,2026-02-15T16:28:00.000000Z,2025-10-01T00:00:00.000000Z,"BRUMBAUGH HALL, University Park",40.8064583,-77.863198,Student reported fraudulent charges,Unfounded,End occurred: 02/11/2026 11:59 PM FRAUD
003329,PSHI-2026-02-I-133879,2026-02-15T15:44:00.000000Z,2026-02-15T15:03:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with visitor issue.,Closed,Visitor Problem
003329,2026-00002049,2026-02-15T14:23:00.000000Z,2026-02-14T23:20:00.000000Z,"KATZ BLDG, University Park",40.807423,-77.8664992,Student reported being harassed,Not Cleared,End occurred: 02/15/2026 02:40 PM DC HARASSMENT
003329,PSHI-2026-02-I-133876,2026-02-15T14:14:00.000000Z,2026-02-15T11:40:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 1 - Security Operations Center > HMC - Main Hospital - 1 - Security Operations Center, University Park",40.8147955,-77.8653126,Vetted concerning comments made by caller on phone.,Closed,Suspicious Activity
003329,PSHI-2026-02-I-133872,2026-02-15T13:19:00.000000Z,2026-02-15T12:09:00.000000Z,"Hershey - Dispatched To: HMC - Parking Lot - Lot M1 > HMC - Parking Lot - Lot M1, University Park",40.8147955,-77.8653126,Minor crash on campus.,Closed,Vehicle Crash
003329,PSHI-2026-02-I-133870,2026-02-15T11:15:00.000000Z,2026-02-15T11:10:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Patient left care prior to discharge.,Closed,Patient Elopement
003329,26BW00038,2026-02-15T10:25:00.000000Z,2026-02-15T10:25:00.000000Z,"ORCHARD HALL, University Park",40.8203672,-77.8563621,Student requested assistance with a personal matter,Closed,RFA OTHER
003329,PSHI-2026-02-I-133869,2026-02-15T10:09:00.000000Z,2026-02-15T10:08:00.000000Z,"Hershey - Dispatched To: HMC - Children's Hospital - 7 > HMC - Children's Hospital - 7, University Park",40.8147955,-77.8653126,Received court documents.,Closed,Court Orders/Subpoena/Search Warrants
003329,PSHI-2026-02-I-133868,2026-02-15T10:09:00.000000Z,2026-02-15T08:38:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital > HMC - Main Hospital, University Park",40.8147955,-77.8653126,AED quarterly inspections.,Closed,Facility Infrastructure Inspection
003329,26HB00078,2026-02-15T09:45:00.000000Z,2025-12-31T00:00:00.000000Z,"MAHANOY HOUSE, University Park",40.8147955,-77.8653126,Student reported being harassed,Open,End occurred: 02/15/2026 09:45 AM DC HARASSMENT DC HARASSMENT ALL OT INTERCEPT WIRE COMM
003329,2026-00002045,2026-02-15T09:23:00.000000Z,2026-02-15T09:20:00.000000Z,"HASTINGS RD & UNIVERSITY DR, University Park",40.8047577,-77.8522074,Visitor reported being assaulted by a known person,Open,"End occurred: 02/15/2026 10:30 AM SIMPLE/OTHER ASSAULT, NOT AGG DC HARASSMENT DISORDERLY CONDUCT HEALTH AND SAFETY"
003329,PSHI-2026-02-I-133866,2026-02-15T09:02:00.000000Z,2026-02-15T08:58:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 1 - Cashier's Office > HMC - Main Hospital - 1 - Cashier's Office, University Park",37.2266918,-77.4013696,Assisted clinical staff with a property related matter.,Closed,Property Related Matter/Valuables
003329,PSHI-2026-02-I-133864,2026-02-15T07:06:00.000000Z,2026-02-14T17:13:00.000000Z,"Hershey - Dispatched To: HMC - Children's Hospital - 3 > HMC - Children's Hospital - 3, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated visitor.,Closed,Visitor Problem
003329,PSHI-2026-02-I-133855,2026-02-15T04:04:00.000000Z,2026-02-15T03:41:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Restraint-Non Violent Restraints
003329,2026-00002040,2026-02-15T03:48:00.000000Z,2026-02-15T03:48:00.000000Z,"W COLLEGE AVE & N BURROWES RD, University Park",40.7927108,-77.8639069,A vehicle stop investigation revealed the operator to be driving under the influence of  alcohol,Open,"End occurred: 02/15/2026 03:59 AM DUI LIQUOR LAW VIOLS SIMPLE/OTHER ASSAULT, NOT AGG VEHICLE CODE VIOLATION"
003329,PSHI-2026-02-I-133854,2026-02-15T03:19:00.000000Z,2026-02-15T02:50:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Stand By
003329,PSHI-2026-02-I-133853,2026-02-15T02:23:00.000000Z,2026-02-15T02:08:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with an agitated patient.,Closed,Patient Assist/Verbal Assist
003329,2026-00002034,2026-02-15T01:41:00.000000Z,2026-02-15T01:41:00.000000Z,"SIMMONS HALL, University Park",40.7993394,-77.8578825,Underage student observed highly intoxicated,Cleared By Adult Arrest,End occurred: 02/15/2026 02:27 AM LIQUOR LAW VIOLS RFA AMBULANCE ASSIST HEALTH AND SAFETY
003329,2026-00002033,2026-02-15T01:28:00.000000Z,2026-02-15T01:10:00.000000Z,"BEAVER STADIUM, University Park",40.8113202,-77.8550395,Employee reported persons trespassing inside a restricted area,Not Cleared,End occurred: 02/15/2026 01:27 AM ALL OT CRIMINAL TRESPASS
003329,PSHI-2026-02-I-133851,2026-02-14T22:52:00.000000Z,2026-02-14T21:21:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Patient assaulted nurse.,Closed,"Assault/Aggravated-Hands, Fist, Feet"
003329,2026-00002019,2026-02-14T22:15:00.000000Z,2026-02-14T22:15:00.000000Z,"HIBBS HALL, University Park",40.7984981,-77.8569792,Visitor expressed concern for a student,Closed,End occurred: 02/14/2026 10:38 PM HEALTH AND SAFETY
003329,2026-00002020,2026-02-14T22:13:00.000000Z,2026-02-14T22:13:00.000000Z,"SIMMONS HALL, University Park",40.7993394,-77.8578825,Student observed highly intoxicated and transported to the hospital,Cleared By Adult Arrest,End occurred: 02/14/2026 10:32 PM PUBLIC DRUNKENNESS LIQUOR LAW VIOLS RFA AMBULANCE ASSIST HEALTH AND SAFETY
003329,26HB00077,2026-02-14T22:04:00.000000Z,2026-02-14T22:04:00.000000Z,"MAHANOY HOUSE, University Park",40.8147955,-77.8653126,Student reported being harassed,Not Cleared,End occurred: 02/14/2026 10:14 PM DC HARASSMENT DC HARASSMENT
003329,26ER00048,2026-02-14T21:03:00.000000Z,2026-02-14T21:03:00.000000Z,"NIAGARA HALL, University Park",40.8147955,-77.8653126,Student reported a suspicious odor,Closed,End occurred: 02/14/2026 09:30 PM HEALTH AND SAFETY
003329,2026-00002016,2026-02-14T21:01:00.000000Z,2026-02-09T00:00:00.000000Z,"THOMPSON HALL, University Park",40.7963878,-77.8659884,Student reported being harassed,Open,End occurred: 02/14/2026 09:00 PM DC HARASSMENT DC STALKING VIOLENCE AGAINST WOMEN ACT
003329,2026-00002015,2026-02-14T20:29:00.000000Z,2026-02-14T20:25:00.000000Z,"TENER HALL, University Park",40.8062445,-77.8637904,Resident Assistant reported a suspicious odor,Closed,End occurred: 02/14/2026 08:42 PM HEALTH AND SAFETY
003329,2026-00002014,2026-02-14T20:25:00.000000Z,2026-02-14T18:00:00.000000Z,"INTRAMURAL BLDG, University Park",40.807,-77.859,Student reported the theft of their unsecured personal property,Not Cleared,"End occurred: 02/14/2026 06:45 PM THEFT, FROM BUILDING"
003329,PSHI-2026-02-I-133849,2026-02-14T20:17:00.000000Z,2026-02-14T18:47:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Verbal Assist
003329,PSHI-2026-02-I-133847,2026-02-14T17:52:00.000000Z,2026-02-14T16:45:00.000000Z,"Hershey - Dispatched To: HMC - Children's Hospital - 3 > HMC - Children's Hospital - 3, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Stand By
003329,26BW00037,2026-02-14T16:57:00.000000Z,2026-02-14T16:57:00.000000Z,"COMMONS & ATHLETIC CENTER, University Park",40.8147955,-77.8653126,Employee reported disorderly persons,Not Cleared,End occurred: 02/14/2026 05:58 PM DISORDERLY CONDUCT DISORDERLY CONDUCT
003329,PSHI-2026-02-I-133842,2026-02-14T15:06:00.000000Z,2026-02-14T14:51:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Stand By
003329,26AL00074,2026-02-14T14:55:00.000000Z,2026-02-14T14:55:00.000000Z,"SPRUCE HALL, University Park",40.8147955,-77.8653126,Visitor reported a concern for a student,Not Cleared,End occurred: 02/14/2026 04:40 PM HEALTH AND SAFETY POSS MARIJUANA
003329,PSHI-2026-02-I-133840,2026-02-14T14:35:00.000000Z,2026-02-14T14:21:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 1 - Cashier's Office > HMC - Main Hospital - 1 - Cashier's Office, University Park",37.2266918,-77.4013696,Assisted visitor with reclaiming their personal property.,Closed,Property Related Matter/Valuables
003329,2026-00002006,2026-02-14T13:03:00.000000Z,2026-02-14T03:00:00.000000Z,"ROBINSON HALL, University Park",40.801837,-77.8665987,Student reported the theft of University property,Not Cleared,"End occurred: 02/14/2026 07:00 AM THEFT, FROM BUILDING"
003329,2026-00002005,2026-02-14T12:32:00.000000Z,2026-02-14T12:25:00.000000Z,"CHEMICAL AND BIOMEDICAL ENGINEERING BLDG, University Park",40.8006607,-77.8626733,Student reported the theft of unsecured personal property,Cleared By Adult Arrest,"End occurred: 02/14/2026 12:32 PM HEALTH AND SAFETY ROBBERY, HANDS/FISTS, MISC LOC THEFT, FROM BUILDING STOLEN PROPERTY REC/POSS/BUY DC HARASSMENT DISORDERLY CONDUCT"
003329,26AB00067,2026-02-14T12:16:00.000000Z,2026-02-14T12:16:00.000000Z,"PHYSICAL EDUCATION BUILDING, University Park",40.8147955,-77.8653126,Assisted the ambulance with a medical emergency,Closed,End occurred: 02/14/2026 12:35 PM HEALTH AND SAFETY RFA AMBULANCE ASSIST
003329,26AB00068,2026-02-14T11:01:00.000000Z,2026-02-14T11:18:00.000000Z,"LIONS GATE AT PENN STATE ABINGTON, University Park",40.8147955,-77.8653126,Employee reported suspicious activity,Closed,End occurred: 02/14/2026 11:36 AM SUSPICIOUS ACTIVITY
003329,26BW00041,2026-02-14T10:56:00.000000Z,2026-02-16T10:56:00.000000Z,"RESIDENCE HALL, University Park",40.8147955,-77.8653126,Student reported they were indecently assaulted by a known person in a residence hall,Not Cleared,SEX OFFENSES - (11D)
003329,26BK00036,2026-02-14T10:37:00.000000Z,2026-02-14T10:37:00.000000Z,"HILLVALE AVE & SPOHN RD, University Park",40.8147955,-77.8653126,Assisted an outside law enforcement agency with an investigation,Closed,End occurred: 02/14/2026 11:20 AM ASSIST OTHER LE AGENCY no UCR
003329,PSHI-2026-02-I-133831,2026-02-14T10:13:00.000000Z,2026-02-14T10:04:00.000000Z,"Hershey - Dispatched To: HMC - Centerview Parking Garage > HMC - Centerview Parking Garage, University Park",40.8147955,-77.8653126,Assisted in disposing lost/abandoned property.,Closed,Suspicious Activity
003329,PSHI-2026-02-I-133830,2026-02-14T09:46:00.000000Z,2026-02-14T09:10:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 3 - Acute Care > HMC - Main Hospital - 3 - Acute Care, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Violent Restraints
003329,26AL00073,2026-02-14T09:29:00.000000Z,2026-02-13T17:00:00.000000Z,"OAK HALL, University Park",40.8047053,-77.8495321,Employee reported damage to University property,Not Cleared,End occurred: 02/14/2026 09:29 AM CRIMINAL MISCHIEF
003329,PSHI-2026-02-I-133827,2026-02-14T09:25:00.000000Z,2026-02-14T09:21:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 1 - Security Operations Center > HMC - Main Hospital - 1 - Security Operations Center, University Park",40.8147955,-77.8653126,Assisted staff with stolen property.,Closed,Staff Assist
003329,2026-00001998,2026-02-14T08:09:00.000000Z,2026-02-14T08:09:00.000000Z,"ATHERTON HALL, University Park",40.797195,-77.858063,Student observed highly intoxicated,Exceptional Clearance - Adult,End occurred: 02/14/2026 08:49 AM HEALTH AND SAFETY LIQUOR LAW VIOLS
003329,26MA00003,2026-02-14T06:01:00.000000Z,2026-02-14T05:26:00.000000Z,"MONT ALTO HALL, University Park",39.8442593,-77.5583232,Student reported the theft of their unattended personal property,Not Cleared,"End occurred: 02/14/2026 05:29 AM THEFT, OTHER"
003329,PSHI-2026-02-I-133819,2026-02-14T04:55:00.000000Z,2026-02-14T03:43:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Violent Restraints
003329,2026-00001995,2026-02-14T03:30:00.000000Z,2026-02-14T03:30:00.000000Z,"EARLE HALL, University Park",40.8069863,-77.8632114,Underage student observed highly intoxicated and transported to the hospital,Exceptional Clearance-Adult,End occurred: 02/14/2026 04:28 AM HEALTH AND SAFETY HEALTH AND SAFETY LIQUOR LAW VIOLS RFA AMBULANCE ASSIST
003329,2026-00001994,2026-02-14T03:27:00.000000Z,2026-02-14T03:27:00.000000Z,"HIBBS HALL, University Park",40.7984981,-77.8569792,Underage student observed highly intoxicated and transported to the hospital,Cleared By Adult Arrest,End occurred: 02/14/2026 03:48 AM HEALTH AND SAFETY LIQUOR LAW VIOLS PUBLIC DRUNKENNESS RFA AMBULANCE ASSIST
003329,2026-00001993,2026-02-14T03:05:00.000000Z,2026-02-14T03:05:00.000000Z,"HASTINGS HALL, University Park",40.8075821,-77.8626087,Student reported damage to University property,Cleared By Adult Arrest,End occurred: 02/14/2026 03:32 AM LIQUOR LAW VIOLS CRIMINAL MISCHIEF
003329,26UP00735,2026-02-14T03:04:00.000000Z,2026-02-14T03:04:00.000000Z,"HASTINGS HALL, University Park",40.8075821,-77.8626087,Student reported damage to University property,Cleared By Adult Arrest,End occurred: 02/14/2026 03:32 AM LIQUOR LAW VIOLS CRIMINAL MISCHIEF
003329,2026-00001990,2026-02-14T02:28:00.000000Z,2026-02-14T02:28:00.000000Z,"SPROUL HALL, University Park",40.8058945,-77.8627945,Underage student observed highly intoxicated,Exceptional Clearance-Adult,End occurred: 02/14/2026 03:05 AM HEALTH AND SAFETY LIQUOR LAW VIOLS RFA AMBULANCE ASSIST
003329,26SL00017,2026-02-14T02:06:00.000000Z,2026-02-14T02:06:00.000000Z,"STUDENT PARKING LOT - SCHUYLKILL, University Park",40.8147955,-77.8653126,Assisted a student with a personal matter,Closed,End occurred: 02/14/2026 02:38 AM HEALTH AND SAFETY
003329,PSHI-2026-02-I-133814,2026-02-14T01:23:00.000000Z,2026-02-14T00:15:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital > HMC - Main Hospital, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Restraint-Hold
003329,PSHI-2026-02-I-133813,2026-02-14T01:22:00.000000Z,2026-02-14T00:48:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital > HMC - Main Hospital, University Park",40.8147955,-77.8653126,Assisted clinical staff with explaining the smoking policy to patient.,Closed,Patient Assist/Search
003329,PSHI-2026-02-I-133810,2026-02-13T22:41:00.000000Z,2026-02-13T22:20:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 4 - Neuroscience Integrated Care Unit East > HMC - Main Hospital - 4 - Neuroscience Integrated Care Unit East, University Park",40.8147955,-77.8653126,Assisted LE with access to patient.,Closed,Law Enforcement Assist
003329,PSHI-2026-02-I-133808,2026-02-13T22:30:00.000000Z,2026-02-13T21:26:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital > HMC - Main Hospital, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Verbal Assist
003329,2026-00001981,2026-02-13T22:25:00.000000Z,2026-02-13T22:25:00.000000Z,"MARTIN HALL, University Park",40.805618,-77.8607542,Student reported theft of unattended personal property,Open,"THEFT, FROM BUILDING"
003329,2026-00001975,2026-02-13T21:45:00.000000Z,2026-02-13T21:35:00.000000Z,"PARK AVE & STADIUM WEST RD, University Park",40.8126071,-77.8596457,Visitor reported hit and run vehicle crash,Open,End occurred: 02/13/2026 09:45 PM VEHICLE CODE ACCIDENT
003329,2026-00001973,2026-02-13T21:40:00.000000Z,2026-02-13T21:40:00.000000Z,"E CALDER WAY & HETZEL ST, University Park",40.7990331,-77.8544749,Assisted outside law enforcement agency with an investigation,Closed,End occurred: 02/13/2026 10:00 PM ASSIST OTHER LE AGENCY no UCR
003329,PSHI-2026-02-I-133805,2026-02-13T21:34:00.000000Z,2026-02-13T18:50:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Restraint-Hold
003329,26AB00066,2026-02-13T20:00:00.000000Z,2026-02-13T20:00:00.000000Z,"LIONS GATE AT PENN STATE ABINGTON, University Park",40.8147955,-77.8653126,Employee reported a fire alarm activation,Closed,End occurred: 02/13/2026 08:30 PM ALARMS
003329,2026-00001961,2026-02-13T18:44:00.000000Z,2026-02-13T18:44:00.000000Z,"EAST PARKING DECK, University Park",40.8046042,-77.8628569,Employee reported a one vehicle accident with no injuries,Closed,End occurred: 02/13/2026 07:01 PM VEHICLE CODE ACCIDENT
003329,2026-00001960,2026-02-13T18:41:00.000000Z,2026-02-13T18:41:00.000000Z,"UNIVERSITY SUPPORT BLDG I, University Park",40.8147955,-77.8653126,Assisted outside law enforcement agency with an investigation,Closed,ASSIST OTHER LE AGENCY no UCR
003329,26BW00036,2026-02-13T18:16:00.000000Z,2026-02-13T17:40:00.000000Z,"ORCHARD HALL, University Park",40.8203672,-77.8563621,Assisted the ambulance with a medical emergency,Closed,End occurred: 02/13/2026 06:16 PM HEALTH AND SAFETY RFA AMBULANCE ASSIST
003329,2026-00001959,2026-02-13T18:15:00.000000Z,2026-02-13T18:15:00.000000Z,"EAST PARKING DECK, University Park",40.8046042,-77.8628569,Employee reported a one vehicle accident with no injuries,Closed,End occurred: 02/13/2026 06:44 PM VEHICLE CODE ACCIDENT
003329,PSHI-2026-02-I-133799,2026-02-13T17:48:00.000000Z,2026-02-13T17:39:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 1 - Cashier's Office > HMC - Main Hospital - 1 - Cashier's Office, University Park",37.2266918,-77.4013696,Assisted visitor with reclaiming of personal property.,Closed,Property Related Matter/Valuables
003329,PSHI-2026-02-I-133798,2026-02-13T17:35:00.000000Z,2026-02-13T17:06:00.000000Z,"Hershey - Dispatched To: HMC - Children's Hospital - 4 - PIMCU > HMC - Children's Hospital - 4 - PIMCU, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated visitor.,Closed,Visitor Problem
003329,PSHI-2026-02-I-133797,2026-02-13T17:23:00.000000Z,2026-02-14T16:00:00.000000Z,"Hershey - Dispatched To: HMC Off-Site - PSMG - Elizabethtown - PSMG > HMC Off-Site - PSMG - Elizabethtown - PSMG, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Stand By
003329,2026-00001958,2026-02-13T16:59:00.000000Z,2026-02-13T16:59:00.000000Z,"SPARKS BLDG, University Park",40.796973,-77.8657715,Employee reported smoke or fire condition,Closed,End occurred: 02/13/2026 05:38 PM RFA FIRE ASSIST ALARMS HEALTH AND SAFETY
003329,2026-00001954,2026-02-13T15:33:00.000000Z,2026-02-13T15:33:00.000000Z,"RIDER BLDG, University Park",40.8147955,-77.8653126,Two vehicle crash with no injuries,Closed,End occurred: 02/13/2026 04:15 PM VEHICLE CODE ACCIDENT
003329,PSHI-2026-02-I-133793,2026-02-13T15:31:00.000000Z,2026-02-13T14:34:00.000000Z,"Hershey - Dispatched To: HMC - UPC-1 > HMC - UPC-1, University Park",37.2266918,-77.4013696,Theft of money from valet.,Review,Theft/General/Larceny
003329,PSHI-2026-02-I-133792,2026-02-13T14:40:00.000000Z,2026-02-13T13:59:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital  > HMC - Main Hospital, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Verbal Assist
003329,26AB00065,2026-02-13T14:31:00.000000Z,2026-02-13T14:31:00.000000Z,"LARES BUILDING, University Park",40.8147955,-77.8653126,Visitor reported an intrusion alarm activation,Closed,End occurred: 02/13/2026 02:46 PM ALARMS
003329,2026-00001953,2026-02-13T14:08:00.000000Z,2026-02-13T14:08:00.000000Z,"BRILL HALL, University Park",40.8012383,-77.8548247,Student reported theft of unattended university property,Unfounded,"End occurred: 02/13/2026 02:28 PM THEFT, OTHER"
003329,26HN00013,2026-02-13T12:00:00.000000Z,2026-02-08T08:00:00.000000Z,"LOT J - HAZLETON, University Park",40.8147955,-77.8653126,Employee reported suspicious activity,Closed,End occurred: 02/12/2026 09:00 PM SUSPICIOUS ACTIVITY
003329,PSHI-2026-02-I-133783,2026-02-13T11:43:00.000000Z,2026-02-13T11:20:00.000000Z,"Hershey - Dispatched To: HMC - Emergency Department > HMC - Emergency Department, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated visitor.,Closed,Staff Assist
003329,PSHI-2026-02-I-133782,2026-02-13T11:40:00.000000Z,2026-02-13T11:31:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital > HMC - Main Hospital, University Park",40.8147955,-77.8653126,Assisted clinical staff with agitated patient.,Closed,Patient Assist/Stand By
003329,PSHI-2026-02-I-133779,2026-02-13T11:26:00.000000Z,2026-02-13T11:21:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 1 - Rotunda Cafe > HMC - Main Hospital - 1 - Rotunda Cafe, University Park",40.8147955,-77.8653126,Visitor fall.,Closed,Non-Employee/Non-Patient Injury
003329,PSHI-2026-02-I-133778,2026-02-13T11:24:00.000000Z,2026-02-13T10:45:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 4 - Neuro > HMC - Main Hospital - 4 - Neuro, University Park",40.8147955,-77.8653126,Patient threatened staff.,Open,Harassment/Threat
003329,2026-00001946,2026-02-13T10:53:00.000000Z,2026-02-13T10:53:00.000000Z,"STUDENT HEALTH CENTER, University Park",40.8028282,-77.8600005,Employee reported concern for a student,Closed,End occurred: 02/13/2026 11:21 AM HEALTH AND SAFETY
003329,PSHI-2026-02-I-133776,2026-02-13T10:35:00.000000Z,2026-02-13T10:07:00.000000Z,"Hershey - Dispatched To: HMC - Centerview Parking Garage > HMC - Centerview Parking Garage, University Park",40.8147955,-77.8653126,Assisted visitor with a vehicle issue.,Closed,Vehicle Assists
003329,26WS00006,2026-02-13T10:20:00.000000Z,2026-02-13T10:20:00.000000Z,"CAMAC AVE, University Park",40.8147955,-77.8653126,Employee requested assistance in locating another employee,Closed,End occurred: 02/13/2026 11:30 AM RFA ATTEMPT TO LOCATE HEALTH AND SAFETY
003329,PSHI-2026-02-I-133775,2026-02-13T10:09:00.000000Z,2026-02-13T09:57:00.000000Z,"Hershey - Dispatched To: HMC - Main Hospital - 3 > HMC - Main Hospital - 3, University Park",40.8147955,-77.8653126,Patient assaulted security officer.,Closed,"Assault/Aggravated-Hands, Fist, Feet"
003329,26AB00064,2026-02-13T10:03:00.000000Z,2026-02-13T10:33:00.000000Z,"LIONS GATE AT PENN STATE ABINGTON, University Park",40.8147955,-77.8653126,Employee reported a fire alarm activation,Closed,ALARMS
003329,PSHI-2026-02-I-133774,2026-02-13T10:01:00.000000Z,2026-02-13T09:27:00.000000Z,"Hershey - Dispatched To: HMC - UPC-1 > HMC - UPC-1, University Park",37.2266918,-77.4013696,Vehicle incident in parking lot trafficway.,Closed,Vehicle Crash
003329,26BW00035,2026-02-13T09:19:00.000000Z,2026-02-13T09:19:00.000000Z,"EDWARD S J TOMEZSKO CLASSROOM BUILDING, University Park",40.8147955,-77.8653126,Employee reported suspicious activity,Closed,End occurred: 02/13/2026 10:17 AM SUSPICIOUS ACTIVITY
